Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP],TCP Segment Len
"-62 dBm,-62 dBm,-69 dBm",,"Dec 10, 2020 21:53:29.540864000 GTB Standard Time",36.612622,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,00:0c:29:ec:72:02,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630010,,Frame is being retransmitted,508,752,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,20,-69 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000187,0.000187,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,TCP,Set,0x5199,389,Not set,Set,750,1,1,,Not set,1,30840000015802010963840000014f04000a01000a0100020100020178010100870b6f62β\200\246,1,,1,3403844535,61212,0.00561,0.000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,350
"-62 dBm,-62 dBm,-69 dBm",,"Dec 10, 2020 21:53:29.541059000 GTB Standard Time",36.612817,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,00:0c:29:ec:72:02,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630010,,Frame is being retransmitted,508,753,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,20,-69 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000195,0.000195,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,TCP,Set,0x5199,389,Not set,Set,750,1,1,,Not set,1,30840000015802010963840000014f04000a01000a0100020100020178010100870b6f62β\200\246,1,,1,3403844535,61212,0.005805,0.000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,350
"-61 dBm,-61 dBm,-68 dBm",,"Dec 10, 2020 21:53:29.541483000 GTB Standard Time",36.613241,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,00:0c:29:ec:72:02,39,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),136\302\265s,,,,,,1607630010,,Frame is being retransmitted,492,754,Data frame,,,48,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,20,-68 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000424,0.000424,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,TCP,Set,0x5199,389,Not set,Set,750,1,1,,Not set,1,30840000015802010963840000014f04000a01000a0100020100020178010100870b6f62β\200\246,1,,1,3403844535,61212,0.006229,0.000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Note",,,,,,350
"-61 dBm,-61 dBm,-69 dBm",,"Dec 10, 2020 21:53:29.541795000 GTB Standard Time",36.613553,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,00:0c:29:ec:72:02,19.5,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),224\302\265s,,,,,,1607630010,,Frame is being retransmitted,492,755,Data frame,,,48,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,20,-69 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000312,0.000312,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,TCP,Set,0x5199,389,Not set,Set,750,1,1,,Not set,1,30840000015802010963840000014f04000a01000a0100020100020178010100870b6f62β\200\246,1,,1,3403844535,61212,0.006541,0.000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Note",,,,,,350
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.541842000 GTB Standard Time",36.6136,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13988004142\302\265s,13988004174\302\265s,,,,1607630010,,Frame is not being retransmitted,70,756,Control frame,,,56,,,,,,,,,13988004174,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988004174,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,13,,,,,,0.000047,0.000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.542467000 GTB Standard Time",36.614225,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988004767\302\265s,13988004795\302\265s,,,,1607630010,,Frame is not being retransmitted,76,757,Control frame,,,56,,,,,,,,,13988004795,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988004795,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000625,0.000625,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-72 dBm",,"Dec 10, 2020 21:53:29.542508000 GTB Standard Time",36.614266,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988004811\302\265s,13988004839\302\265s,,,,1607630010,,Frame is not being retransmitted,70,758,Control frame,,,56,,,,,,,,,13988004839,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988004839,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000041,0.000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.542774000 GTB Standard Time",36.614532,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630010,,Frame is not being retransmitted,1618,759,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,23,-33 dBm,00:0c:29:ec:72:02,,8,,,,,,0.000266,0.000266,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,TCP,Set,0xbf7d,61212,Not set,Not set,,1,,,Not set,,308400000ac7020109648400000abe0400308400000ab63084000000b20415737570706fβ\200\246,,,1,409233774,389,0.00752,0.000979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.542820000 GTB Standard Time",36.614578,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988005124\302\265s,13988005152\302\265s,,,,1607630010,,Frame is not being retransmitted,76,760,Control frame,,,56,,,,,,,,,13988005152,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988005152,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000046,0.000046,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-72 dBm",,"Dec 10, 2020 21:53:29.542869000 GTB Standard Time",36.614627,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988005168\302\265s,13988005196\302\265s,,,,1607630010,,Frame is not being retransmitted,70,761,Control frame,,,56,,,,,,,,,13988005196,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988005196,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000049,0.000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.543131000 GTB Standard Time",36.614889,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630010,,Frame is being retransmitted,1618,762,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,Class 3 frame received from nonassociated STA,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,23,-33 dBm,00:0c:29:ec:72:02,,8,,,,,,0.000262,0.000262,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,TCP,Set,0xbf7d,61212,Not set,Not set,759,1,1,,Not set,1,308400000ac7020109648400000abe0400308400000ab63084000000b20415737570706fβ\200\246,1,,1,409233774,389,0.007877,0.000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,1460
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.543385000 GTB Standard Time",36.615143,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988005689\302\265s,13988005717\302\265s,,,,1607630010,,Frame is not being retransmitted,76,763,Control frame,,,56,,,,,,,,,13988005717,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988005717,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000254,0.000254,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:29.543428000 GTB Standard Time",36.615186,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988005732\302\265s,13988005760\302\265s,,,,1607630010,,Frame is not being retransmitted,70,764,Control frame,,,56,,,,,,,,,13988005760,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988005760,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000043,0.000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:29.543688000 GTB Standard Time",36.615446,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630010,,Frame is being retransmitted,1618,765,Data frame,,,64,,,,,,,,,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,Class 3 frame received from nonassociated STA,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,23,-32 dBm,00:0c:29:ec:72:02,,8,,,,,,0.00026,0.00026,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,bbd0503e8ed805f2e87c2a119640410eaac03bc229733ab07008c814d378d2ef53889272β\200\246,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.543690000 GTB Standard Time",36.615448,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988005992\302\265s,13988006020\302\265s,,,,1607630010,,Frame is not being retransmitted,76,766,Control frame,,,56,,,,,,,,,13988006020,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988006020,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000002,0.000002,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.543999000 GTB Standard Time",36.615757,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630010,,Frame is being retransmitted,1618,767,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,23,-33 dBm,00:0c:29:ec:72:02,,8,,,,,,0.000309,0.000309,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,TCP,Set,0xbf7d,61212,Not set,Not set,759,1,1,,Not set,1,308400000ac7020109648400000abe0400308400000ab63084000000b20415737570706fβ\200\246,1,,1,409233774,389,0.008745,0.000868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,1460
"-63 dBm,-63 dBm,-73 dBm",,"Dec 10, 2020 21:53:29.544001000 GTB Standard Time",36.615759,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13988006298\302\265s,13988006330\302\265s,,,,1607630010,,Frame is not being retransmitted,88,768,Control frame,,,56,,,,,,,,,13988006330,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988006330,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-73 dBm,,,9,,,,,,0.000002,0.000002,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.544189000 GTB Standard Time",36.615947,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988006488\302\265s,13988006516\302\265s,,,,1607630010,,Frame is not being retransmitted,76,769,Control frame,,,56,,,,,,,,,13988006516,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988006516,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000188,0.000188,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-71 dBm",,"Dec 10, 2020 21:53:29.544229000 GTB Standard Time",36.615987,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988006532\302\265s,13988006560\302\265s,,,,1607630010,,Frame is not being retransmitted,70,770,Control frame,,,56,,,,,,,,,13988006560,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988006560,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,12,,,,,,0.00004,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.544489000 GTB Standard Time",36.616247,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630010,,Frame is not being retransmitted,1499,771,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,24,-33 dBm,00:0c:29:ec:72:02,,8,,,,,,0.00026,0.00026,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,TCP,Set,0x0624,61212,Not set,Set,,1,,,Not set,,33302e332e342e31300417312e322e3834302e3131333535362e312e342e313530340417β\200\246,,,1461,409235234,389,0.009235,0.00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.544537000 GTB Standard Time",36.616295,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988006841\302\265s,13988006869\302\265s,,,,1607630010,,Frame is not being retransmitted,76,772,Control frame,,,56,,,,,,,,,13988006869,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988006869,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000048,0.000048,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-74 dBm",,"Dec 10, 2020 21:53:29.544574000 GTB Standard Time",36.616332,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988006885\302\265s,13988006913\302\265s,,,,1607630010,,Frame is not being retransmitted,70,773,Control frame,,,56,,,,,,,,,13988006913,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988006913,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-74 dBm,,,12,,,,,,0.000037,0.000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:29.544831000 GTB Standard Time",36.616589,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630010,,Frame is being retransmitted,1499,774,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,Class 3 frame received from nonassociated STA,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,24,-32 dBm,00:0c:29:ec:72:02,,8,,,,,,0.000257,0.000257,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,TCP,Set,0x0624,61212,Not set,Set,771,1,1,,Not set,1,33302e332e342e31300417312e322e3834302e3131333535362e312e342e313530340417β\200\246,1,,1461,409235234,389,0.009577,0.000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,,1327
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.545079000 GTB Standard Time",36.616837,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988007393\302\265s,13988007421\302\265s,,,,1607630010,,Frame is not being retransmitted,76,775,Control frame,,,56,,,,,,,,,13988007421,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988007421,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000248,0.000248,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-63 dBm,-63 dBm,-72 dBm",,"Dec 10, 2020 21:53:29.545126000 GTB Standard Time",36.616884,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13988007437\302\265s,13988007465\302\265s,,,,1607630010,,Frame is not being retransmitted,70,776,Control frame,,,56,,,,,,,,,13988007465,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13988007465,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000047,0.000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
