Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.421452000 GTB Standard Time",36.49321,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630009,,Frame is being retransmitted,335,631,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,14,-33 dBm,00:0c:29:ec:72:02,,8,,,,,,0.000197,0.000197,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,β\234\223,,,,,,,,,,63166,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note,,,,,
"-34 dBm,-36 dBm,-34 dBm",,"Dec 10, 2020 21:53:29.421765000 GTB Standard Time",36.493523,,,13,2472MHz,,,TRUE,,,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),352\302\265s,13987883397\302\265s,13987883749\302\265s,,,,1607630009,,Frame is not being retransmitted,76,632,Control frame,,,56,,,,,,,,,13987883749,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987883749,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-34 dBm,,,11,,,,,,0.000313,0.000313,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-67 dBm",,"Dec 10, 2020 21:53:29.422088000 GTB Standard Time",36.493846,,,13,2472MHz,,,TRUE,,,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),304\302\265s,13987883812\302\265s,13987884116\302\265s,,,,1607630009,,Frame is not being retransmitted,70,633,Control frame,,,56,,,,,,,,,13987884116,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987884116,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-67 dBm,,,12,,,,,,0.000323,0.000323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-35 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.424464000 GTB Standard Time",36.496222,,0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,,50:3e:aa:e3:1f:be,1,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),2360\302\265s,13987882078\302\265s,13987884438\302\265s,,,,1607630009,,Frame is being retransmitted,327,634,Data frame,,,56,,,,,,,,β\234\223,13987884438,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987884438,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,14,-33 dBm,00:0c:29:ec:72:02,,8,,,,,,0.002376,0.002376,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,β\234\223,,,,,,,,,,63166,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note,,,,,
"-60 dBm,-60 dBm,-67 dBm",,"Dec 10, 2020 21:53:29.424789000 GTB Standard Time",36.496547,,,13,2472MHz,,,TRUE,,,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),304\302\265s,13987886509\302\265s,13987886813\302\265s,,,,1607630009,,Frame is not being retransmitted,70,635,Control frame,,,56,,,,,,,,,13987886813,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987886813,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-67 dBm,,,13,,,,,,0.000325,0.000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.424870000 GTB Standard Time",36.496628,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987887181\302\265s,13987887209\302\265s,,,,1607630009,,Frame is not being retransmitted,70,636,Control frame,,,56,,,,,,,,,13987887209,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987887209,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000081,0.000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-68 dBm",,"Dec 10, 2020 21:53:29.425026000 GTB Standard Time",36.496784,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13987887310\302\265s,13987887346\302\265s,,,,1607630009,,Frame is not being retransmitted,76,637,Control frame,,,56,,,,,,,,,13987887346,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987887346,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-68 dBm,,,11,,,,,,0.000156,0.000156,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.425088000 GTB Standard Time",36.496846,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13987887366\302\265s,13987887398\302\265s,,,,1607630009,,Frame is not being retransmitted,70,638,Control frame,,,56,,,,,,,,,13987887398,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987887398,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000062,0.000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-68 dBm",,"Dec 10, 2020 21:53:29.426790000 GTB Standard Time",36.498548,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,00:0c:29:ec:72:02,39,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),72\302\265s,,,,,,1607630009,,Frame is being retransmitted,184,639,Data frame,,,56,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,10,-68 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.001702,0.001702,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,β\234\223,,,,,,,,,0x81b4,53,59612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,TRUE,β\234\223,1,,,,,"Assumption,Assumption,Sequence,Protocol",,,,,,,,,,DESKTOP-7T2KMLP.ad.awid2.com,28,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Warning",,,,,
"-62 dBm,-62 dBm,-68 dBm",,"Dec 10, 2020 21:53:29.426795000 GTB Standard Time",36.498553,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,00:0c:29:ec:72:02,39,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),80\302\265s,,,,,,1607630009,,Frame is being retransmitted,220,640,Data frame,,,56,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,11,-68 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000005,0.000005,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,β\234\223,,,,,,,,,0x1ef6,53,52863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,,,1,,,,,"Assumption,Assumption,Sequence",,,,,,,,,,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.ad.awid2.com,64,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note",,,,,
"-62 dBm,-62 dBm,-68 dBm",,"Dec 10, 2020 21:53:29.427019000 GTB Standard Time",36.498777,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,00:0c:29:ec:72:02,19.5,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),96\302\265s,,,,,,1607630009,,Frame is being retransmitted,184,641,Data frame,,,56,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,10,-68 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000224,0.000224,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,β\234\223,,,,,,,,,0x81b4,53,59612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,TRUE,β\234\223,1,,,,,"Assumption,Assumption,Sequence,Protocol",,,,,,,,,,DESKTOP-7T2KMLP.ad.awid2.com,28,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Warning",,,,,
"-62 dBm,-62 dBm,-68 dBm",,"Dec 10, 2020 21:53:29.427024000 GTB Standard Time",36.498782,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,00:0c:29:ec:72:02,19.5,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),112\302\265s,,,,,,1607630009,,Frame is being retransmitted,220,642,Data frame,,,56,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,11,-68 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000005,0.000005,,,50:3e:aa:e3:1f:be,,,192.168.2.239,,,,192.168.2.190,UDP,,,,,,,,,,,β\234\223,,,,,,,,,0x1ef6,53,52863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,Message is a query,TRUE,β\234\223,1,,,,,"Assumption,Assumption,Sequence,Protocol",,,,,,,,,,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.ad.awid2.com,64,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Warning",,,,,
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.427050000 GTB Standard Time",36.498808,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),44\302\265s,13987889328\302\265s,13987889372\302\265s,,,,1607630009,,Frame is not being retransmitted,88,643,Control frame,,,56,,,,,,,,,13987889372,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987889372,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000026,0.000026,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.427659000 GTB Standard Time",36.499417,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987889931\302\265s,13987889959\302\265s,,,,1607630009,,Frame is not being retransmitted,76,644,Control frame,,,56,,,,,,,,,13987889959,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987889959,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000609,0.000609,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-70 dBm",,"Dec 10, 2020 21:53:29.427685000 GTB Standard Time",36.499443,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987889974\302\265s,13987890002\302\265s,,,,1607630009,,Frame is not being retransmitted,70,645,Control frame,,,56,,,,,,,,,13987890002,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987890002,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,12,,,,,,0.000026,0.000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-32 dBm",,"Dec 10, 2020 21:53:29.427826000 GTB Standard Time",36.499584,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630009,,Frame is not being retransmitted,271,646,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,15,-32 dBm,00:0c:29:ec:72:02,,8,,,,,"36,003,600",0.000141,0.000141,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,,,,,,,,,,0x81b4,59612,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Server is an authority for domain,1,,,,,,,,,,,,,,,"51,4",Message is a response,,,1,,,,,,,,,,,,,,,DESKTOP-7T2KMLP.ad.awid2.com,28,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-70 dBm",,"Dec 10, 2020 21:53:29.427834000 GTB Standard Time",36.499592,,,13,2472MHz,,,FALSE,,,54,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987890096\302\265s,13987890124\302\265s,,,,1607630009,,Frame is not being retransmitted,88,647,Control frame,,,56,,,,,,,,,13987890124,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987890124,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,9,,,,,,0.000008,0.000008,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.427961000 GTB Standard Time",36.499719,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987890221\302\265s,13987890249\302\265s,,,,1607630009,,Frame is not being retransmitted,76,648,Control frame,,,56,,,,,,,,,13987890249,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987890249,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000127,0.000127,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-70 dBm",,"Dec 10, 2020 21:53:29.427965000 GTB Standard Time",36.499723,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987890264\302\265s,13987890292\302\265s,,,,1607630009,,Frame is not being retransmitted,70,649,Control frame,,,56,,,,,,,,,13987890292,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987890292,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-70 dBm,,,12,,,,,,0.000004,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.428094000 GTB Standard Time",36.499852,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630009,,Frame is not being retransmitted,306,650,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,16,-33 dBm,00:0c:29:ec:72:02,,8,,,,,"6,003,600",0.000129,0.000129,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,,,,,,,,,,0x1ef6,52863,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Server is an authority for domain,0,,,,,,,,,,,,,,,"36,4",Message is a response,,,1,,,,,,,,,,,,,,,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.ad.awid2.com,64,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,
"-62 dBm,-62 dBm,-71 dBm",,"Dec 10, 2020 21:53:29.428100000 GTB Standard Time",36.499858,,,13,2472MHz,,,FALSE,,,54,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987890394\302\265s,13987890422\302\265s,,,,1607630009,,Frame is not being retransmitted,88,651,Control frame,,,56,,,,,,,,,13987890422,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987890422,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-71 dBm,,,9,,,,,,0.000006,0.000006,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-61 dBm,-61 dBm,-69 dBm",,"Dec 10, 2020 21:53:29.429802000 GTB Standard Time",36.50156,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987892064\302\265s,13987892092\302\265s,,,,1607630009,,Frame is not being retransmitted,76,652,Control frame,,,56,,,,,,,,,13987892092,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987892092,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-69 dBm,,,11,,,,,,0.001702,0.001702,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-32 dBm,-33 dBm",,"Dec 10, 2020 21:53:29.429805000 GTB Standard Time",36.501563,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13987892109\302\265s,13987892137\302\265s,,,,1607630009,,Frame is not being retransmitted,70,653,Control frame,,,56,,,,,,,,,13987892137,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13987892137,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000003,0.000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-36 dBm,-37 dBm,-36 dBm",,"Dec 10, 2020 21:53:29.432870000 GTB Standard Time",36.504628,0.102400 [Seconds],0c:9d:92:54:fe:30,13,2472MHz,,,TRUE,"SSID parameter set,Supported Rates,DS Parameter set,Traffic Indication Map (TIM),ERP Information,ERP Information,RSN Information,Extended Supported Rates,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilitie",ff:ff:ff:ff:ff:ff,1,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),2456\302\265s,13987890284\302\265s,13987892740\302\265s,,,,1607630009,Transmitter is an AP,Frame is not being retransmitted,339,654,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,13987892740,,No data buffered,,FALSE,,"f8:32:e4 (ASUSTek COMPUTER INC.,00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.),00:90:4c (Epigram, Inc.)",,STA will stay up,β\234\223,"Present,Absent,Absent",13987892740,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3937,-36 dBm,0c:9d:92:54:fe:30,ASUS,8,"4,8,1,4,1,1,20,4,5,26,22,8,37,9,24,5,30",β\234\223,,,,0.003065,0.003065,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
