Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-31 dBm,-38 dBm,-31 dBm",β\234\223,"Dec 13, 2020 20:52:25.340953000 GTB Standard Time",13.041629,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,ff:ff:ff:ff:ff:ff,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),156\302\265s,34897285412\302\265s,34897285568\302\265s,,,,1607885545,,Frame is not being retransmitted,154,198,Data frame,,Ethernet,56,,,,,,,,β\234\223,34897285568,,No data buffered,,TRUE,request,,,STA will stay up,β\234\223,"Present,Absent,Absent",34897285568,Data is protected,IPv4,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",192.168.2.130,00:0c:29:cf:08:aa,3226,-31 dBm,00:0c:29:cf:08:aa,,0,,,192.168.2.254,00:00:00:00:00:00,,0.036601,0.036601,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-31 dBm,-38 dBm,-31 dBm",,"Dec 13, 2020 20:52:25.406782000 GTB Standard Time",13.107458,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897350726\302\265s,34897351134\302\265s,,,,1607885545,Transmitter is an AP,Frame is not being retransmitted,342,199,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897351134,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897351134,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3227,-31 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.065829,0.065829,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-31 dBm,-39 dBm,-31 dBm",β\234\223,"Dec 13, 2020 20:52:25.500537000 GTB Standard Time",13.201213,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,ff:ff:ff:ff:ff:ff,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),132\302\265s,34897445073\302\265s,34897445205\302\265s,,,,1607885546,,Frame is not being retransmitted,136,200,Data frame,,Ethernet,56,,,,,,,,β\234\223,34897445205,,No data buffered,,TRUE,request,,,STA will stay up,β\234\223,"Present,Absent,Absent",34897445205,Data is protected,IPv4,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",192.168.2.1,0c:9d:92:54:fe:30,3228,-31 dBm,0c:9d:92:54:fe:30,,0,,,192.168.2.160,00:00:00:00:00:00,,0.093755,0.093755,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-31 dBm,-38 dBm,-31 dBm",,"Dec 13, 2020 20:52:25.509169000 GTB Standard Time",13.209845,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897453109\302\265s,34897453517\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,201,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897453517,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897453517,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3229,-31 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.008632,0.008632,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-31 dBm,-38 dBm,-31 dBm",,"Dec 13, 2020 20:52:25.611564000 GTB Standard Time",13.31224,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897555504\302\265s,34897555912\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,202,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897555912,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897555912,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3230,-31 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102395,0.102395,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:25.713961000 GTB Standard Time",13.414637,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897657917\302\265s,34897658325\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,203,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897658325,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897658325,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3231,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102397,0.102397,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:25.816378000 GTB Standard Time",13.517054,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897760311\302\265s,34897760719\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,204,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897760719,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897760719,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3232,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102417,0.102417,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:25.918736000 GTB Standard Time",13.619412,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897862703\302\265s,34897863111\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,205,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897863111,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897863111,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3233,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102358,0.102358,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.021160000 GTB Standard Time",13.721836,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34897965107\302\265s,34897965515\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,206,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34897965515,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34897965515,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3234,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102424,0.102424,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.123578000 GTB Standard Time",13.824254,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34898067511\302\265s,34898067919\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,207,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34898067919,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34898067919,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3235,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102418,0.102418,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",β\234\223,"Dec 13, 2020 20:52:26.130570000 GTB Standard Time",13.831246,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,ff:ff:ff:ff:ff:ff,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),132\302\265s,34898075116\302\265s,34898075248\302\265s,,,,1607885546,,Frame is not being retransmitted,136,208,Data frame,,Ethernet,56,,,,,,,,β\234\223,34898075248,,No data buffered,,TRUE,request,,,STA will stay up,β\234\223,"Present,Absent,Absent",34898075248,Data is protected,IPv4,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",192.168.2.1,0c:9d:92:54:fe:30,3236,-30 dBm,0c:9d:92:54:fe:30,,0,,,192.168.2.73,00:00:00:00:00:00,,0.006992,0.006992,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.225969000 GTB Standard Time",13.926645,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34898169904\302\265s,34898170312\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,209,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34898170312,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34898170312,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3237,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.095399,0.095399,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.328372000 GTB Standard Time",14.029048,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34898272305\302\265s,34898272713\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,210,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34898272713,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34898272713,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3238,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102403,0.102403,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.430767000 GTB Standard Time",14.131443,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34898374705\302\265s,34898375113\302\265s,,,,1607885546,Transmitter is an AP,Frame is not being retransmitted,342,211,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34898375113,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34898375113,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3239,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102395,0.102395,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-38 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.533174000 GTB Standard Time",14.23385,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34898477106\302\265s,34898477514\302\265s,,,,1607885547,Transmitter is an AP,Frame is not being retransmitted,342,212,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34898477514,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34898477514,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3240,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102407,0.102407,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-37 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.635582000 GTB Standard Time",14.336258,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34898579518\302\265s,34898579926\302\265s,,,,1607885547,Transmitter is an AP,Frame is not being retransmitted,342,213,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34898579926,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34898579926,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3241,-30 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102408,0.102408,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-30 dBm,-39 dBm,-30 dBm",,"Dec 13, 2020 20:52:26.690592000 GTB Standard Time",14.391268,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,01:80:c2:00:00:00,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),136\302\265s,34898635122\302\265s,34898635258\302\265s,,,,1607885547,,Frame is not being retransmitted,138,214,Data frame,,,56,,,,,,,,β\234\223,34898635258,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34898635258,Data is protected,,,01:80:c2:00:00:00,,"Present,Absent,Absent",,,3242,-30 dBm,0c:9d:92:54:fe:34,,0,,,,,,0.05501,0.05501,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
